CVE_VEND,FECHAELAB
2.0,2021-05-19 10:08:18.367
2.0,2021-05-19 10:34:06.740
2.0,2021-05-19 12:49:27.837
2.0,2021-05-19 13:33:27.793
2.0,2021-05-19 14:07:39.810
2.0,2021-05-19 14:22:04.233
2.0,2021-05-19 15:16:00.047
2.0,2021-05-19 15:47:41.087
2.0,2021-05-19 15:55:28.520
2.0,2021-05-19 16:04:11.097
2.0,2021-05-19 16:33:34.567
2.0,2021-05-19 16:44:26.110
2.0,2021-05-19 16:46:02.557
2.0,2021-05-20 11:13:50.773
2.0,2021-05-20 12:53:19.017
2.0,2021-05-20 13:33:41.743
2.0,2021-05-20 14:09:50.563
2.0,2021-05-20 14:28:54.603
2.0,2021-05-20 14:35:18.620
2.0,2021-05-20 14:36:50.650
2.0,2021-05-20 14:39:29.833
2.0,2021-05-20 16:41:08.623
2.0,2021-05-21 12:08:39.943
2.0,2021-05-21 12:24:15.067
2.0,2021-05-21 12:53:04.760
2.0,2021-05-21 13:40:47.110
2.0,2021-05-21 14:50:16.810
2.0,2021-05-21 15:49:58.307
2.0,2021-05-21 16:01:50.540
2.0,2021-05-24 09:41:30.520
2.0,2021-05-24 09:47:42.810
2.0,2021-05-24 10:04:53.700
2.0,2021-05-24 10:25:39.847
2.0,2021-05-24 10:53:47.643
2.0,2021-05-24 11:23:11.720
2.0,2021-05-24 11:43:51.317
2.0,2021-05-24 13:18:50.357
2.0,2021-05-24 13:25:55.340
2.0,2021-05-24 13:29:38.560
2.0,2021-05-24 13:36:31.100
2.0,2021-05-24 15:00:55.237
2.0,2021-05-24 15:03:35.687
2.0,2021-05-24 15:52:02.257
2.0,2021-05-24 16:10:19.033
2.0,2021-05-25 09:49:14.010
2.0,2021-05-25 10:14:53.173
2.0,2021-05-25 10:33:45.477
2.0,2021-05-25 11:58:14.717
2.0,2021-05-25 12:06:31.540
2.0,2021-05-25 12:18:07.253
2.0,2021-05-25 14:42:51.693
2.0,2021-05-25 15:15:45.960
2.0,2021-05-25 16:48:06.197
2.0,2021-05-25 16:49:25.407
2.0,2021-05-25 16:50:02.340
2.0,2021-05-25 16:50:34.270
2.0,2021-05-26 08:19:01.460
2.0,2021-05-26 08:57:52.887
2.0,2021-05-26 09:24:12.497
2.0,2021-05-26 09:31:50.060
2.0,2021-05-26 09:48:09.890
2.0,2021-05-26 10:55:16.550
2.0,2021-05-26 11:20:48.997
2.0,2021-05-26 12:21:47.270
2.0,2021-05-26 15:15:58.867
2.0,2021-05-26 15:20:15.160
2.0,2021-05-26 15:28:34.020
2.0,2021-05-26 15:39:21.100
2.0,2021-05-26 15:52:52.957
2.0,2021-05-26 16:43:40.530
2.0,2021-05-26 17:19:10.237
2.0,2021-05-26 17:29:46.713
2.0,2021-05-27 11:08:09.217
2.0,2021-05-27 11:20:12.683
2.0,2021-05-27 12:03:32.253
2.0,2021-05-27 13:02:48.973
2.0,2021-05-27 13:10:48.570
2.0,2021-05-27 16:26:22.080
2.0,2021-05-28 11:21:26.690
2.0,2021-05-28 12:01:52.947
2.0,2021-05-28 12:13:52.697
2.0,2021-05-28 13:57:57.957
2.0,2021-05-28 14:03:21.860
2.0,2021-05-28 14:05:09.770
2.0,2021-05-28 14:07:43.330
2.0,2021-05-28 15:06:25.287
2.0,2021-05-28 15:08:15.110
2.0,2021-05-31 09:27:18.267
2.0,2021-05-31 10:18:37.377
2.0,2021-05-31 11:02:09.817
2.0,2021-05-31 12:55:33.187
2.0,2021-05-31 14:15:27.783
2.0,2021-05-31 14:19:02.903
2.0,2021-05-31 16:01:26.770
2.0,2021-05-31 16:03:13.147
2.0,2021-05-31 16:30:51.813
2.0,2021-05-31 16:42:26.287
2.0,2021-05-31 16:51:20.387
2.0,2021-05-31 17:00:31.743
2.0,2021-05-31 17:08:27.600
2.0,2021-05-31 17:27:47.660
2.0,2021-06-02 08:32:24.433
2.0,2021-06-02 08:35:18.090
2.0,2021-06-02 08:42:12.263
2.0,2021-06-02 08:44:36.023
2.0,2021-06-02 08:46:32.350
2.0,2021-06-02 08:50:54.217
2.0,2021-06-02 09:02:01.950
2.0,2021-06-02 09:55:58.030
2.0,2021-06-02 10:10:42.517
2.0,2021-06-02 11:07:50.240
2.0,2021-06-02 12:43:48.387
2.0,2021-06-02 12:47:26.113
2.0,2021-06-02 12:58:48.790
2.0,2021-06-02 13:03:17.427
2.0,2021-06-02 13:06:53.847
2.0,2021-06-02 13:11:45.813
2.0,2021-06-02 14:20:22.313
2.0,2021-06-03 09:44:16.100
2.0,2021-06-03 14:04:45.417
2.0,2021-06-03 14:12:00.990
2.0,2021-06-03 14:48:59.387
2.0,2021-06-03 15:23:17.980
2.0,2021-06-03 15:31:15.037
2.0,2021-06-04 10:40:53.130
2.0,2021-06-04 13:06:03.527
2.0,2021-06-04 13:32:58.977
2.0,2021-06-04 13:41:32.157
2.0,2021-06-04 14:13:55.220
2.0,2021-06-07 09:45:54.177
2.0,2021-06-07 11:53:17.470
2.0,2021-06-07 13:44:31.263
2.0,2021-06-07 14:17:39.677
2.0,2021-06-07 15:47:07.867
2.0,2021-06-07 15:50:22.523
2.0,2021-06-08 10:56:37.670
2.0,2021-06-08 10:58:32.747
2.0,2021-06-08 11:35:07.053
2.0,2021-06-08 12:22:11.843
2.0,2021-06-08 14:42:03.760
2.0,2021-06-08 16:45:34.060
2.0,2021-06-08 17:05:57.940
2.0,2021-06-09 10:36:30.370
2.0,2021-06-09 15:48:26.377
2.0,2021-06-09 16:20:20.547
2.0,2021-06-09 16:44:42.737
2.0,2021-06-10 09:58:17.447
2.0,2021-06-10 10:04:19.987
2.0,2021-06-10 11:51:07.617
2.0,2021-06-10 12:24:00.623
2.0,2021-06-10 13:27:09.160
2.0,2021-06-10 16:14:44.843
2.0,2021-06-10 16:49:37.540
2.0,2021-06-10 17:00:57.057
2.0,2021-06-10 17:08:54.937
2.0,2021-06-11 08:16:38.847
2.0,2021-06-11 09:19:11.053
2.0,2021-06-11 10:10:22.143
2.0,2021-06-11 12:14:54.827
2.0,2021-06-11 13:08:25.600
2.0,2021-06-11 13:41:47.773
2.0,2021-06-11 14:52:54.437
2.0,2021-06-11 16:01:38.347
2.0,2021-06-11 16:03:44.947
2.0,2021-06-11 16:06:07.877
2.0,2021-06-14 09:45:08.340
2.0,2021-06-14 10:27:49.920
2.0,2021-06-14 10:53:51.837
2.0,2021-06-14 12:32:23.873
2.0,2021-06-14 13:06:58.730
2.0,2021-06-14 13:24:39.140
2.0,2021-06-14 16:31:24.767
2.0,2021-06-14 17:01:30.407
2.0,2021-06-15 09:19:50.167
2.0,2021-06-15 09:52:29.703
2.0,2021-06-15 11:44:43.397
2.0,2021-06-15 12:28:34.203
2.0,2021-06-15 12:50:07.437
2.0,2021-06-15 13:36:08.827
2.0,2021-06-15 15:16:23.643
2.0,2021-06-15 15:23:23.837
2.0,2021-06-15 15:28:37.647
2.0,2021-06-15 15:46:59.617
2.0,2021-06-16 08:28:09.867
2.0,2021-06-16 10:37:52.497
2.0,2021-06-16 11:34:37.510
2.0,2021-06-16 11:47:40.263
2.0,2021-06-16 12:32:44.520
2.0,2021-06-17 09:31:36.163
2.0,2021-06-17 10:00:07.347
2.0,2021-06-17 10:58:20.573
2.0,2021-06-17 14:44:14.380
2.0,2021-06-17 15:14:46.827
2.0,2021-06-17 15:47:14.633
2.0,2021-06-17 16:10:17.853
2.0,2021-06-17 16:24:05.827
2.0,2021-06-17 16:31:07.013
2.0,2021-06-18 10:42:55.203
2.0,2021-06-18 11:04:44.433
2.0,2021-06-18 13:27:19.900
2.0,2021-06-18 13:33:31.497
2.0,2021-06-18 13:35:13.853
2.0,2021-06-18 15:14:23.837
2.0,2021-06-18 16:17:31.167
2.0,2021-06-18 16:39:36.547
2.0,2021-06-21 10:18:45.890
2.0,2021-06-21 10:21:49.470
2.0,2021-06-21 11:27:43.083
2.0,2021-06-21 12:25:03.140
2.0,2021-06-21 12:46:34.883
2.0,2021-06-21 13:08:40.310
2.0,2021-06-21 13:18:18.753
2.0,2021-06-21 13:26:24.137
2.0,2021-06-21 15:55:45.813
2.0,2021-06-21 16:52:31.877
2.0,2021-06-21 16:54:13.523
2.0,2021-06-21 16:57:39.847
2.0,2021-06-22 09:12:35.027
2.0,2021-06-22 09:22:29.127
2.0,2021-06-22 12:05:47.287
2.0,2021-06-22 13:16:18.103
2.0,2021-06-22 13:31:01.950
2.0,2021-06-22 14:29:12.233
2.0,2021-06-22 14:55:39.297
2.0,2021-06-22 15:03:08.357
2.0,2021-06-23 14:45:50.337
2.0,2021-06-23 16:17:45.960
2.0,2021-06-24 09:32:46.253
2.0,2021-06-24 10:34:39.657
2.0,2021-06-24 11:27:22.700
2.0,2021-06-24 12:18:32.003
2.0,2021-06-24 13:11:46.500
2.0,2021-06-24 13:51:01.020
2.0,2021-06-24 14:53:30.877
2.0,2021-06-24 17:01:48.943
2.0,2021-06-25 08:34:05.067
2.0,2021-06-25 09:25:55.953
2.0,2021-06-25 09:39:46.473
2.0,2021-06-25 10:00:03.327
2.0,2021-06-25 10:10:14.970
2.0,2021-06-25 10:26:10.960
2.0,2021-06-25 10:28:09.720
2.0,2021-06-25 10:31:57.660
2.0,2021-06-25 11:59:00.803
2.0,2021-06-25 13:28:40.477
2.0,2021-06-25 15:16:06.603
2.0,2021-06-28 10:06:06.850
2.0,2021-06-28 12:18:29.760
2.0,2021-06-28 12:34:11.160
2.0,2021-06-28 12:59:02.887
2.0,2021-06-28 15:37:16.013
2.0,2021-06-28 15:42:20.153
2.0,2021-06-28 16:10:02.163
2.0,2021-06-28 16:50:51.103
2.0,2021-06-29 10:51:23.937
2.0,2021-06-29 11:17:06.960
2.0,2021-06-29 12:24:08.617
2.0,2021-06-29 13:56:34.443
2.0,2021-06-29 15:13:25.697
2.0,2021-06-29 15:23:16.150
2.0,2021-06-29 16:48:50.113
2.0,2021-06-29 16:58:49.877
2.0,2021-06-29 16:59:14.187
2.0,2021-06-29 17:00:23.477
2.0,2021-06-29 17:09:08.760
2.0,2021-06-29 17:31:00.570
2.0,2021-06-29 17:33:58.963
2.0,2021-06-29 17:46:25.413
2.0,2021-06-30 10:30:13.277
2.0,2021-06-30 10:35:02.367
2.0,2021-06-30 10:48:31.973
2.0,2021-06-30 11:20:53.480
2.0,2021-06-30 11:28:20.433
2.0,2021-06-30 11:38:00.233
2.0,2021-06-30 11:47:48.293
2.0,2021-06-30 11:56:59.970
2.0,2021-06-30 12:52:06.493
2.0,2021-06-30 13:30:51.623
2.0,2021-06-30 14:34:06.047
2.0,2021-06-30 14:51:43.377
2.0,2021-06-30 14:57:01.383
2.0,2021-06-30 15:12:32.417
2.0,2021-06-30 15:13:55.817
2.0,2021-06-30 15:26:43.637
2.0,2021-06-30 15:36:28.960
2.0,2021-06-30 15:36:56.530
2.0,2021-06-30 16:59:40.743
2.0,2021-06-30 17:10:31.870
2.0,2021-06-30 17:16:24.983
2.0,2021-06-30 17:18:21.887
2.0,2021-06-30 17:20:34.203
2.0,2021-07-01 16:04:46.917
2.0,2021-07-01 16:26:19.997
2.0,2021-07-01 16:30:09.630
2.0,2021-07-01 16:32:26.630
2.0,2021-07-01 16:42:37.593
2.0,2021-07-02 09:51:11.983
2.0,2021-07-02 10:46:53.657
2.0,2021-07-02 11:09:28.323
2.0,2021-07-02 11:12:10.990
2.0,2021-07-02 15:22:11.673
2.0,2021-07-02 17:11:24.653
2.0,2021-07-05 11:35:03.453
2.0,2021-07-05 13:10:54.037
2.0,2021-07-05 13:14:31.280
2.0,2021-07-06 09:59:09.753
2.0,2021-07-06 10:00:41.907
2.0,2021-07-06 11:04:22.523
2.0,2021-07-06 11:13:12.370
2.0,2021-07-06 12:23:15.217
2.0,2021-07-06 12:32:57.830
2.0,2021-07-06 12:56:57.497
2.0,2021-07-06 13:11:22.627
2.0,2021-07-06 14:24:14.313
2.0,2021-07-06 14:51:00.007
2.0,2021-07-06 15:59:35.790
2.0,2021-07-07 08:43:38.593
2.0,2021-07-07 09:21:30.537
2.0,2021-07-07 10:06:55.430
2.0,2021-07-07 10:07:48.713
2.0,2021-07-07 10:11:47.580
2.0,2021-07-07 10:58:11.233
2.0,2021-07-07 14:47:24.910
2.0,2021-07-07 15:21:19.087
2.0,2021-07-08 10:02:41.930
2.0,2021-07-08 10:04:07.290
2.0,2021-07-08 11:20:15.717
2.0,2021-07-08 12:05:39.110
2.0,2021-07-08 12:26:35.530
2.0,2021-07-08 14:05:20.287
2.0,2021-07-09 11:16:45.737
2.0,2021-07-09 11:48:09.977
2.0,2021-07-09 12:10:40.647
2.0,2021-07-09 12:36:05.677
2.0,2021-07-09 13:26:30.430
2.0,2021-07-09 13:43:20.503
2.0,2021-07-09 15:26:46.077
2.0,2021-07-09 15:30:52.917
2.0,2021-07-09 17:46:39.863
2.0,2021-07-12 11:04:56.797
2.0,2021-07-12 11:30:18.800
2.0,2021-07-12 13:01:33.303
2.0,2021-07-13 08:40:59.237
2.0,2021-07-13 09:28:19.830
2.0,2021-07-13 09:34:35.797
2.0,2021-07-13 09:50:38.320
2.0,2021-07-13 10:43:40.787
2.0,2021-07-13 10:47:55.277
2.0,2021-07-13 10:54:30.293
2.0,2021-07-13 12:26:07.577
2.0,2021-07-13 12:51:41.837
2.0,2021-07-13 13:43:00.270
2.0,2021-07-13 15:20:23.157
2.0,2021-07-13 15:33:26.767
2.0,2021-07-14 09:39:56.847
2.0,2021-07-14 11:00:32.283
2.0,2021-07-14 12:30:01.730
2.0,2021-07-14 13:52:23.710
2.0,2021-07-14 13:53:49.690
2.0,2021-07-14 14:33:55.130
2.0,2021-07-14 15:43:24.517
2.0,2021-07-15 10:15:50.500
2.0,2021-07-15 11:36:37.880
2.0,2021-07-15 13:14:50.377
2.0,2021-07-15 13:23:54.117
2.0,2021-07-15 13:49:06.630
2.0,2021-07-15 15:01:07.847
2.0,2021-07-15 17:19:52.030
2.0,2021-07-15 17:26:17.540
2.0,2021-07-16 09:48:58.357
2.0,2021-07-16 12:02:22.817
2.0,2021-07-16 13:15:41.867
2.0,2021-07-16 13:30:34.527
2.0,2021-07-16 14:50:08.157
2.0,2021-07-16 14:52:15.980
2.0,2021-07-16 14:53:46.313
2.0,2021-07-16 14:55:19.073
2.0,2021-07-16 15:56:31.513
2.0,2021-07-16 16:39:34.910
2.0,2021-07-16 17:13:56.593
2.0,2021-07-19 10:26:45.547
2.0,2021-07-19 12:27:33.027
2.0,2021-07-19 16:18:55.370
2.0,2021-07-20 10:46:40.527
2.0,2021-07-20 11:17:03.613
2.0,2021-07-20 12:49:34.140
2.0,2021-07-20 16:50:13.443
2.0,2021-07-20 16:55:08.783
2.0,2021-07-20 16:58:46.043
2.0,2021-07-21 10:32:35.880
2.0,2021-07-21 11:28:56.727
2.0,2021-07-21 11:38:06.527
2.0,2021-07-21 12:34:03.837
2.0,2021-07-21 13:02:59.333
2.0,2021-07-21 13:45:46.540
2.0,2021-07-21 14:12:26.443
2.0,2021-07-21 14:15:52.650
2.0,2021-07-21 15:23:34.817
2.0,2021-07-21 15:33:24.203
2.0,2021-07-21 16:03:12.400
2.0,2021-07-21 16:49:20.110
2.0,2021-07-21 16:56:26.067
2.0,2021-07-22 10:19:53.617
2.0,2021-07-22 10:49:10.090
2.0,2021-07-22 11:08:54.893
2.0,2021-07-22 11:21:51.493
2.0,2021-07-22 11:39:32.007
2.0,2021-07-23 10:30:27.317
2.0,2021-07-23 10:31:58.623
2.0,2021-07-23 11:27:11.110
2.0,2021-07-23 11:30:18.517
2.0,2021-07-23 11:32:43.423
2.0,2021-07-23 15:07:02.993
2.0,2021-07-23 16:59:56.843
2.0,2021-07-26 11:36:32.143
2.0,2021-07-26 13:07:04.963
2.0,2021-07-26 13:12:04.087
2.0,2021-07-26 16:25:04.123
2.0,2021-07-26 16:43:48.867
2.0,2021-07-26 16:50:29.010
2.0,2021-07-26 17:33:51.520
2.0,2021-07-27 08:41:18.843
2.0,2021-07-27 08:53:15.063
2.0,2021-07-27 09:24:28.383
2.0,2021-07-27 09:29:09.727
2.0,2021-07-27 10:31:39.217
2.0,2021-07-27 10:36:29.717
2.0,2021-07-27 10:48:10.230
2.0,2021-07-27 11:11:11.837
2.0,2021-07-27 11:15:27.270
2.0,2021-07-27 11:25:21.893
2.0,2021-07-27 11:32:58.807
2.0,2021-07-27 11:35:39.660
2.0,2021-07-27 11:50:42.540
2.0,2021-07-27 12:59:43.687
2.0,2021-07-27 13:59:25.740
2.0,2021-07-28 08:49:35.193
2.0,2021-07-28 09:34:32.660
2.0,2021-07-28 11:17:26.040
2.0,2021-07-28 11:38:17.493
2.0,2021-07-28 11:40:15.380
2.0,2021-07-28 11:56:02.760
2.0,2021-07-28 13:29:20.100
2.0,2021-07-28 15:40:12.310
2.0,2021-07-28 16:24:42.257
2.0,2021-07-28 16:49:13.370
2.0,2021-07-29 09:20:17.280
2.0,2021-07-29 12:04:42.250
2.0,2021-07-29 12:12:33.237
2.0,2021-07-29 12:14:32.143
2.0,2021-07-29 13:22:38.250
2.0,2021-07-29 16:34:42.777
2.0,2021-07-29 16:37:18.310
2.0,2021-07-29 16:40:15.727
2.0,2021-07-30 09:14:37.890
2.0,2021-07-30 09:17:27.933
2.0,2021-07-30 09:21:50.110
2.0,2021-07-30 11:15:18.547
2.0,2021-07-30 11:21:02.323
2.0,2021-07-30 11:28:29.620
2.0,2021-07-30 12:03:20.303
2.0,2021-07-30 12:06:37.647
2.0,2021-07-30 12:17:30.740
2.0,2021-07-30 12:21:43.737
2.0,2021-07-30 12:23:02.747
2.0,2021-07-30 13:46:38.777
2.0,2021-07-30 14:25:41.767
2.0,2021-07-30 14:27:12.253
2.0,2021-07-30 14:40:50.730
2.0,2021-07-30 14:43:02.423
2.0,2021-07-30 15:37:02.917
2.0,2021-07-30 15:49:06.513
2.0,2021-07-30 16:03:07.380
2.0,2021-07-30 16:04:15.703
2.0,2021-07-30 16:09:32.163
2.0,2021-07-30 16:20:56.723
2.0,2021-07-30 16:32:10.150
2.0,2021-07-30 16:47:47.257
2.0,2021-08-02 16:30:29.717
2.0,2021-08-02 16:31:34.370
2.0,2021-08-02 16:46:26.817
2.0,2021-08-02 17:03:59.073
2.0,2021-08-02 17:08:13.993
2.0,2021-08-03 09:36:24.720
2.0,2021-08-03 11:58:01.510
2.0,2021-08-03 14:34:29.073
2.0,2021-08-03 15:24:39.677
2.0,2021-08-04 11:27:11.897
2.0,2021-08-04 11:52:49.160
2.0,2021-08-04 13:44:45.187
2.0,2021-08-04 13:49:59.100
2.0,2021-08-04 16:49:20.317
2.0,2021-08-04 17:04:22.263
2.0,2021-08-05 10:07:55.023
2.0,2021-08-05 10:12:32.413
2.0,2021-08-05 11:38:50.960
2.0,2021-08-05 11:51:20.143
2.0,2021-08-05 13:47:42.637
2.0,2021-08-05 14:36:51.547
2.0,2021-08-05 14:55:13.767
2.0,2021-08-06 09:06:54.097
2.0,2021-08-06 10:05:48.423
2.0,2021-08-06 11:51:46.580
2.0,2021-08-06 12:36:04.243
2.0,2021-08-06 13:03:46.890
2.0,2021-08-06 15:42:37.600
2.0,2021-08-06 15:45:30.577
2.0,2021-08-09 11:04:49.007
2.0,2021-08-09 12:02:52.417
2.0,2021-08-09 12:16:05.157
2.0,2021-08-09 14:16:51.860
2.0,2021-08-09 14:19:02.440
2.0,2021-08-09 14:29:20.430
2.0,2021-08-09 14:49:31.270
2.0,2021-08-10 10:50:35.100
2.0,2021-08-10 11:18:02.283
2.0,2021-08-10 11:30:21.873
2.0,2021-08-10 12:49:34.107
2.0,2021-08-10 12:56:02.257
2.0,2021-08-10 17:58:42.323
2.0,2021-08-11 09:09:01.767
2.0,2021-08-11 10:47:57.047
2.0,2021-08-11 12:05:39.060
2.0,2021-08-11 14:47:32.080
2.0,2021-08-11 16:16:10.243
2.0,2021-08-11 16:37:14.427
2.0,2021-08-11 16:46:23.127
2.0,2021-08-11 17:13:48.053
2.0,2021-08-12 09:47:51.613
2.0,2021-08-12 09:56:47.290
2.0,2021-08-12 10:19:49.640
2.0,2021-08-12 10:21:51.373
2.0,2021-08-12 10:34:08.097
2.0,2021-08-12 10:42:21.623
2.0,2021-08-12 12:30:04.587
2.0,2021-08-12 12:39:26.027
2.0,2021-08-12 12:40:42.953
2.0,2021-08-12 12:51:20.140
2.0,2021-08-12 13:50:29.090
2.0,2021-08-12 14:09:04.957
2.0,2021-08-12 14:28:19.110
2.0,2021-08-12 15:55:51.987
2.0,2021-08-12 16:02:23.250
2.0,2021-08-13 09:24:00.670
2.0,2021-08-13 13:09:01.907
2.0,2021-08-13 13:10:30.363
2.0,2021-08-13 14:03:08.950
2.0,2021-08-13 14:47:58.080
2.0,2021-08-13 15:39:51.957
2.0,2021-08-13 16:01:59.817
2.0,2021-08-13 16:13:00.683
2.0,2021-08-16 09:35:21.030
2.0,2021-08-16 11:32:34.807
2.0,2021-08-16 11:45:05.707
2.0,2021-08-16 12:41:26.397
2.0,2021-08-16 14:56:05.507
2.0,2021-08-16 15:42:43.687
2.0,2021-08-16 15:52:10.577
2.0,2021-08-16 16:23:33.297
2.0,2021-08-16 16:30:51.767
2.0,2021-08-16 16:34:42.947
2.0,2021-08-16 16:59:39.950
2.0,2021-08-16 17:11:56.603
2.0,2021-08-17 08:23:47.930
2.0,2021-08-17 08:26:37.050
2.0,2021-08-17 08:44:21.350
2.0,2021-08-17 09:35:57.903
2.0,2021-08-17 11:14:45.310
2.0,2021-08-17 11:41:11.827
2.0,2021-08-17 12:27:02.057
2.0,2021-08-17 16:26:41.747
2.0,2021-08-18 11:17:42.997
2.0,2021-08-18 12:42:46.703
2.0,2021-08-18 13:44:30.903
2.0,2021-08-18 13:50:38.510
2.0,2021-08-18 14:01:07.817
2.0,2021-08-18 14:17:44.167
2.0,2021-08-18 14:39:25.627
2.0,2021-08-18 15:23:48.237
2.0,2021-08-19 10:52:14.690
2.0,2021-08-19 11:14:46.927
2.0,2021-08-19 11:53:57.117
2.0,2021-08-19 11:55:47.387
2.0,2021-08-19 12:05:29.473
2.0,2021-08-19 12:07:38.370
2.0,2021-08-19 13:21:20.537
2.0,2021-08-19 13:45:29.693
2.0,2021-08-19 14:46:11.293
2.0,2021-08-19 15:42:41.020
2.0,2021-08-19 17:01:32.393
2.0,2021-08-20 09:22:46.777
2.0,2021-08-20 09:48:25.593
2.0,2021-08-20 09:57:36.857
2.0,2021-08-20 09:59:18.837
2.0,2021-08-20 10:01:28.277
2.0,2021-08-20 10:28:32.600
2.0,2021-08-20 12:08:37.413
2.0,2021-08-20 12:23:24.813
2.0,2021-08-20 12:39:22.957
2.0,2021-08-20 12:58:39.300
2.0,2021-08-20 13:01:24.097
2.0,2021-08-20 14:07:25.467
2.0,2021-08-20 15:33:26.910
2.0,2021-08-20 16:18:19.037
2.0,2021-08-20 16:37:47.317
2.0,2021-08-20 17:18:16.977
2.0,2021-08-20 17:22:27.683
2.0,2021-08-20 17:24:18.680
2.0,2021-08-23 09:58:51.343
2.0,2021-08-23 10:39:19.890
2.0,2021-08-23 10:56:42.447
2.0,2021-08-23 11:15:43.607
2.0,2021-08-23 11:23:34.213
2.0,2021-08-23 11:36:42.637
2.0,2021-08-23 12:06:10.597
2.0,2021-08-23 12:46:34.557
2.0,2021-08-23 12:52:12.977
2.0,2021-08-23 15:00:58.187
2.0,2021-08-23 16:06:23.173
2.0,2021-08-23 17:04:36.633
2.0,2021-08-23 17:32:21.937
2.0,2021-08-23 17:34:06.927
2.0,2021-08-24 11:05:41.717
2.0,2021-08-24 13:02:47.910
2.0,2021-08-24 13:43:17.433
2.0,2021-08-24 14:05:22.817
2.0,2021-08-24 16:32:40.723
2.0,2021-08-24 16:48:17.180
2.0,2021-08-24 17:12:08.700
2.0,2021-08-24 17:26:47.877
2.0,2021-08-24 17:36:48.433
2.0,2021-08-24 17:44:47.363
2.0,2021-08-25 11:16:05.217
2.0,2021-08-25 12:41:42.037
2.0,2021-08-25 13:00:54.150
2.0,2021-08-25 13:20:39.443
2.0,2021-08-25 14:20:17.257
2.0,2021-08-25 14:30:41.077
2.0,2021-08-25 14:51:00.280
2.0,2021-08-25 15:36:23.237
2.0,2021-08-26 08:18:26.707
2.0,2021-08-26 10:21:29.303
2.0,2021-08-26 10:36:53.967
2.0,2021-08-26 16:40:02.627
2.0,2021-08-26 16:52:58.737
2.0,2021-08-26 16:54:28.017
2.0,2021-08-27 09:13:05.037
2.0,2021-08-27 09:54:38.373
2.0,2021-08-27 12:49:47.343
2.0,2021-08-27 12:51:59.220
2.0,2021-08-27 13:23:37.697
2.0,2021-08-27 14:14:28.687
2.0,2021-08-30 08:29:17.770
2.0,2021-08-30 08:37:24.973
2.0,2021-08-30 09:17:14.860
2.0,2021-08-30 09:52:03.650
2.0,2021-08-30 10:01:23.837
2.0,2021-08-30 11:02:42.527
2.0,2021-08-30 11:08:36.460
2.0,2021-08-30 12:00:20.900
2.0,2021-08-30 12:01:51.133
2.0,2021-08-30 12:36:50.393
2.0,2021-08-30 12:44:49.057
2.0,2021-08-31 08:18:17.637
2.0,2021-08-31 08:22:44.877
2.0,2021-08-31 08:45:14.460
2.0,2021-08-31 10:10:13.070
2.0,2021-08-31 10:35:52.093
2.0,2021-08-31 11:55:38.250
2.0,2021-08-31 12:00:42.697
2.0,2021-08-31 14:13:53.023
2.0,2021-08-31 14:41:58.383
2.0,2021-08-31 15:03:55.657
2.0,2021-08-31 15:34:22.680
2.0,2021-08-31 16:44:26.550
2.0,2021-08-31 16:47:37.957
2.0,2021-08-31 16:51:09.807
2.0,2021-08-31 16:53:00.083
2.0,2021-08-31 16:55:00.183
2.0,2021-08-31 17:19:31.877
2.0,2021-08-31 17:22:17.813
2.0,2021-08-31 17:41:31.950
2.0,2021-08-31 17:57:28.453
2.0,2021-08-31 18:01:00.887
2.0,2021-08-31 18:10:10.713
2.0,2021-08-31 18:22:19.127
2.0,2021-09-02 08:54:21.720
2.0,2021-09-02 08:57:07.770
2.0,2021-09-02 08:59:28.270
2.0,2021-09-02 09:02:06.327
2.0,2021-09-02 09:53:05.007
2.0,2021-09-02 09:57:09.100
2.0,2021-09-02 10:00:17.983
2.0,2021-09-02 10:10:06.270
2.0,2021-09-02 10:35:50.330
2.0,2021-09-02 12:05:02.313
2.0,2021-09-02 13:27:47.873
2.0,2021-09-02 14:10:53.273
2.0,2021-09-02 15:13:41.300
2.0,2021-09-02 17:14:20.090
2.0,2021-09-03 09:25:36.020
2.0,2021-09-03 10:29:10.180
2.0,2021-09-03 10:45:54.520
2.0,2021-09-03 10:52:25.033
2.0,2021-09-03 11:24:57.717
2.0,2021-09-03 11:44:07.147
2.0,2021-09-03 11:46:27.543
2.0,2021-09-03 11:56:03.517
2.0,2021-09-03 12:48:07.107
2.0,2021-09-03 13:25:48.300
2.0,2021-09-03 13:29:48.500
2.0,2021-09-03 15:05:02.590
2.0,2021-09-03 15:19:34.503
2.0,2021-09-03 15:21:15.810
2.0,2021-09-03 16:50:10.677
2.0,2021-09-06 09:06:14.497
2.0,2021-09-06 09:08:41.737
2.0,2021-09-06 09:15:13.460
2.0,2021-09-06 09:50:32.453
2.0,2021-09-06 11:21:43.163
2.0,2021-09-06 11:33:39.960
2.0,2021-09-06 11:55:19.860
2.0,2021-09-06 11:59:58.570
2.0,2021-09-06 14:43:25.977
2.0,2021-09-06 15:55:22.283
2.0,2021-09-06 16:32:58.997
2.0,2021-09-06 17:16:44.000
2.0,2021-09-07 10:01:39.723
2.0,2021-09-07 12:22:53.723
2.0,2021-09-07 12:32:32.077
2.0,2021-09-07 16:24:17.973
2.0,2021-09-07 16:44:41.707
2.0,2021-09-07 17:37:03.103
2.0,2021-09-07 17:38:24.877
2.0,2021-09-08 10:28:11.247
2.0,2021-09-08 11:02:01.683
