,Referencia,Fecha_Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
3079,3080,2007-01-21,Local,Alquiler,Girona,79.0,393736.0,,
3080,3081,2007-01-21,Piso,Alquiler,Tarragona,170.0,1491920.0,,
3081,3082,2007-01-21,Parking,Alquiler,Barcelona,268.0,1420132.0,,
3082,3083,2007-01-22,Piso,Venta,Girona,232.0,1511944.0,,
3083,3084,2007-01-23,Industrial,Alquiler,Girona,137.0,569098.0,,
3084,3085,2007-01-23,Local,Alquiler,Barcelona,108.0,784080.0,,
3086,3087,2007-01-23,Parking,Venta,Lleida,59.0,268332.0,,
3087,3088,2007-01-23,Local,Venta,Lleida,204.0,1677492.0,,
3088,3089,2007-01-23,Industrial,Venta,Girona,164.0,1494204.0,,
3089,3090,2007-01-24,Local,Venta,Tarragona,285.0,2321325.0,,
3091,3092,2007-01-26,Parking,Alquiler,Barcelona,189.0,1788885.0,,
3092,3093,2007-01-26,Industrial,Venta,Tarragona,216.0,1554336.0,,
3094,3095,2007-01-27,Local,Alquiler,Girona,50.0,302100.0,,
3095,3096,2007-01-27,Industrial,Venta,Lleida,269.0,2189122.0,,
3096,3097,2007-01-28,Piso,Alquiler,Tarragona,229.0,1014928.0,,
3097,3098,2007-01-29,Industrial,Alquiler,Barcelona,79.0,381254.0,,
3099,3100,2007-01-29,Parking,Venta,Barcelona,230.0,1445090.0,,
3101,3102,2007-01-30,Industrial,Alquiler,Lleida,198.0,1295712.0,,
3104,3105,2007-02-01,Piso,Alquiler,Tarragona,79.0,659808.0,,
3105,3106,2007-02-01,Industrial,Alquiler,Girona,260.0,1636700.0,,
3107,3108,2007-02-01,Local,Alquiler,Girona,229.0,1065995.0,,
3109,3110,2007-02-02,Parking,Alquiler,Girona,46.0,301346.0,,
3112,3113,2007-02-03,Piso,Alquiler,Barcelona,112.0,1005648.0,,
3114,3115,2007-02-03,Parking,Venta,Lleida,211.0,1528906.0,,
3117,3118,2007-02-05,Piso,Venta,Tarragona,283.0,2449082.0,,
3118,3119,2007-02-06,Industrial,Venta,Barcelona,113.0,952929.0,,
3120,3121,2007-02-06,Parking,Alquiler,Tarragona,292.0,2658076.0,,
3121,3122,2007-02-06,Industrial,Venta,Barcelona,105.0,496020.0,,
3122,3123,2007-02-08,Parking,Venta,Tarragona,42.0,185010.0,,
3123,3124,2007-02-09,Parking,Alquiler,Girona,252.0,2154096.0,,
3124,3125,2007-02-10,Piso,Venta,Barcelona,119.0,688058.0,,
3126,3127,2007-02-10,Industrial,Alquiler,Lleida,59.0,523802.0,,
3127,3128,2007-02-10,Local,Venta,Lleida,201.0,1817442.0,,
3128,3129,2007-02-11,Industrial,Alquiler,Girona,244.0,1050664.0,,
3129,3130,2007-02-11,Parking,Alquiler,Tarragona,62.0,443362.0,,
3131,3132,2007-02-11,Parking,Venta,Barcelona,54.0,521910.0,,
3133,3134,2007-02-12,Local,Venta,Tarragona,195.0,1468740.0,,
3134,3135,2007-02-12,Local,Alquiler,Lleida,181.0,1048714.0,,
3135,3136,2007-02-12,Local,Venta,Barcelona,82.0,417626.0,,
3137,3138,2007-02-14,Local,Alquiler,Tarragona,119.0,1108604.0,,
3139,3140,2007-02-15,Industrial,Alquiler,Girona,138.0,1248072.0,,
3140,3141,2007-02-16,Industrial,Alquiler,Girona,298.0,1708434.0,,
3141,3142,2007-02-16,Industrial,Alquiler,Lleida,107.0,802393.0,,
3142,3143,2007-02-17,Piso,Venta,Girona,241.0,979183.0,,
3143,3144,2007-02-17,Industrial,Alquiler,Girona,288.0,1978848.0,,
3146,3147,2007-02-18,Industrial,Venta,Girona,177.0,1325730.0,,
3147,3148,2007-02-18,Industrial,Venta,Tarragona,210.0,1855770.0,,
3148,3149,2007-02-18,Piso,Venta,Girona,81.0,324648.0,,
3154,3155,2007-02-20,Industrial,Venta,Lleida,65.0,590785.0,,
3155,3156,2007-02-21,Piso,Venta,Lleida,167.0,858714.0,,
3156,3157,2007-02-22,Local,Alquiler,Barcelona,95.0,435670.0,,
3157,3158,2007-02-22,Local,Venta,Barcelona,267.0,1127274.0,,
3159,3160,2007-02-22,Industrial,Venta,Lleida,238.0,992698.0,,
3160,3161,2007-02-23,Parking,Venta,Lleida,116.0,648092.0,,
3161,3162,2007-02-23,Industrial,Venta,Barcelona,261.0,2186658.0,,
3162,3163,2007-02-23,Local,Alquiler,Girona,234.0,973206.0,,
3164,3165,2007-02-24,Local,Venta,Lleida,182.0,1433796.0,,
3166,3167,2007-02-25,Local,Alquiler,Lleida,89.0,738700.0,,
3167,3168,2007-02-25,Parking,Venta,Lleida,291.0,1374975.0,,
3168,3169,2007-02-26,Industrial,Alquiler,Lleida,291.0,2066100.0,,
3173,3174,2007-02-27,Piso,Alquiler,Girona,64.0,520384.0,,
3174,3175,2007-02-27,Local,Alquiler,Tarragona,198.0,1780812.0,,
3175,3176,2007-02-27,Local,Alquiler,Girona,99.0,825759.0,,
3176,3177,2007-02-28,Piso,Venta,Girona,128.0,801408.0,,
3178,3179,2007-03-01,Parking,Alquiler,Tarragona,183.0,904935.0,,
3179,3180,2007-03-01,Piso,Venta,Girona,174.0,1615068.0,,
3180,3181,2007-03-03,Piso,Alquiler,Girona,127.0,957453.0,,
3183,3184,2007-03-03,Piso,Alquiler,Barcelona,266.0,2233602.0,,
3184,3185,2007-03-03,Industrial,Venta,Barcelona,251.0,1913624.0,,
3185,3186,2007-03-04,Industrial,Venta,Lleida,221.0,1583686.0,,
3186,3187,2007-03-04,Piso,Alquiler,Girona,161.0,1420020.0,,
3187,3188,2007-03-04,Piso,Alquiler,Tarragona,65.0,311090.0,,
3188,3189,2007-03-04,Industrial,Alquiler,Tarragona,127.0,732028.0,,
3189,3190,2007-03-05,Parking,Venta,Barcelona,213.0,1324008.0,,
3190,3191,2007-03-05,Local,Alquiler,Tarragona,230.0,1057310.0,,
3191,3192,2007-03-05,Piso,Venta,Barcelona,280.0,2439640.0,,
3192,3193,2007-03-07,Industrial,Venta,Girona,282.0,2019120.0,,
3193,3194,2007-03-07,Parking,Alquiler,Barcelona,62.0,397606.0,,
3196,3197,2007-03-07,Parking,Alquiler,Lleida,292.0,2262708.0,,
3197,3198,2007-03-08,Piso,Alquiler,Girona,212.0,1684340.0,,
3200,3201,2007-03-09,Parking,Alquiler,Girona,93.0,849462.0,,
3203,3204,2007-03-09,Parking,Venta,Lleida,61.0,350872.0,,
3205,3206,2007-03-11,Parking,Alquiler,Lleida,285.0,1622790.0,,
3207,3208,2007-03-11,Parking,Venta,Tarragona,123.0,1083261.0,,
3209,3210,2007-03-12,Local,Venta,Tarragona,136.0,997968.0,,
3210,3211,2007-03-12,Local,Alquiler,Girona,82.0,601306.0,,
3211,3212,2007-03-13,Local,Venta,Lleida,49.0,425173.0,,
3214,3215,2007-03-14,Industrial,Venta,Tarragona,104.0,522912.0,,
3216,3217,2007-03-14,Industrial,Venta,Girona,161.0,1020257.0,,
3217,3218,2007-03-14,Piso,Venta,Tarragona,93.0,812913.0,,
3220,3221,2007-03-16,Local,Alquiler,Lleida,140.0,1134840.0,,
3221,3222,2007-03-16,Parking,Venta,Girona,138.0,1034034.0,,
3222,3223,2007-03-16,Industrial,Alquiler,Lleida,140.0,949060.0,,
3223,3224,2007-03-16,Industrial,Venta,Lleida,192.0,1242624.0,,
3225,3226,2007-03-16,Local,Venta,Tarragona,145.0,1128390.0,,
3227,3228,2007-03-17,Piso,Venta,Tarragona,53.0,325420.0,,
3228,3229,2007-03-17,Local,Alquiler,Tarragona,201.0,1194342.0,,
3231,3232,2007-03-18,Industrial,Venta,Tarragona,44.0,306020.0,,
3233,3234,2007-03-19,Industrial,Alquiler,Girona,99.0,763983.0,,
3238,3239,2007-03-20,Local,Venta,Barcelona,159.0,1056714.0,,
3240,3241,2007-03-21,Industrial,Alquiler,Tarragona,59.0,555013.0,,
3243,3244,2007-03-22,Piso,Alquiler,Lleida,239.0,1364690.0,,
3244,3245,2007-03-22,Industrial,Alquiler,Barcelona,283.0,1800729.0,,
3245,3246,2007-03-23,Parking,Venta,Barcelona,144.0,1035648.0,,
3247,3248,2007-03-23,Piso,Venta,Barcelona,135.0,1298025.0,,
3250,3251,2007-03-24,Parking,Venta,Girona,60.0,366780.0,,
3251,3252,2007-03-24,Local,Alquiler,Lleida,245.0,1966615.0,,
3255,3256,2007-03-26,Piso,Alquiler,Girona,266.0,2010960.0,,
3257,3258,2007-03-27,Local,Venta,Barcelona,182.0,777868.0,,
3258,3259,2007-03-27,Industrial,Alquiler,Lleida,118.0,1114746.0,,
3260,3261,2007-03-27,Industrial,Venta,Lleida,269.0,1674794.0,,
3263,3264,2007-03-29,Local,Alquiler,Tarragona,291.0,1475952.0,,
3264,3265,2007-03-30,Parking,Venta,Girona,51.0,393057.0,,
3267,3268,2007-04-01,Industrial,Alquiler,Barcelona,300.0,2908500.0,,
3270,3271,2007-04-02,Parking,Venta,Tarragona,119.0,1056839.0,,
3272,3273,2007-04-02,Local,Alquiler,Girona,112.0,739872.0,,
3273,3274,2007-04-02,Local,Venta,Lleida,117.0,898209.0,,
3276,3277,2007-04-04,Parking,Venta,Lleida,197.0,1802156.0,,
3279,3280,2007-04-06,Industrial,Venta,Tarragona,163.0,761536.0,,
3281,3282,2007-04-06,Parking,Alquiler,Barcelona,220.0,1296900.0,,
3283,3284,2007-04-07,Local,Venta,Lleida,162.0,1517292.0,,
3286,3287,2007-04-08,Parking,Alquiler,Tarragona,76.0,443460.0,,
3287,3288,2007-04-09,Local,Alquiler,Barcelona,293.0,2065357.0,,
3288,3289,2007-04-09,Parking,Venta,Lleida,296.0,2914416.0,,
3289,3290,2007-04-09,Industrial,Alquiler,Lleida,248.0,1147000.0,,
3290,3291,2007-04-10,Piso,Venta,Lleida,158.0,1567834.0,,
3292,3293,2007-04-10,Local,Alquiler,Girona,151.0,1028159.0,,
3293,3294,2007-04-10,Piso,Alquiler,Girona,128.0,818176.0,,
3294,3295,2007-04-11,Parking,Venta,Girona,123.0,1088181.0,,
3295,3296,2007-04-11,Industrial,Venta,Barcelona,89.0,414829.0,,
3298,3299,2007-04-12,Parking,Alquiler,Girona,131.0,1224850.0,,
3299,3300,2007-04-12,Local,Alquiler,Girona,156.0,881868.0,,
3300,3301,2007-04-12,Industrial,Alquiler,Lleida,45.0,448065.0,,
3301,3302,2007-04-12,Industrial,Alquiler,Tarragona,225.0,2179125.0,,
3302,3303,2007-04-12,Local,Alquiler,Barcelona,229.0,916229.0,,
3303,3304,2007-04-12,Piso,Venta,Girona,128.0,1270400.0,,
3304,3305,2007-04-13,Industrial,Venta,Tarragona,244.0,1026508.0,,
3305,3306,2007-04-14,Local,Venta,Lleida,200.0,1760000.0,,
3306,3307,2007-04-14,Parking,Venta,Girona,221.0,1533077.0,,
3307,3308,2007-04-16,Local,Venta,Tarragona,286.0,1180036.0,,
3308,3309,2007-04-16,Piso,Venta,Tarragona,140.0,760620.0,,
3309,3310,2007-04-16,Parking,Alquiler,Tarragona,197.0,825430.0,,
3311,3312,2007-04-17,Industrial,Alquiler,Tarragona,277.0,2129576.0,,
3312,3313,2007-04-18,Parking,Alquiler,Tarragona,187.0,1297780.0,,
3314,3315,2007-04-18,Industrial,Venta,Tarragona,179.0,1386892.0,,
3318,3319,2007-04-21,Industrial,Venta,Tarragona,114.0,540018.0,,
3320,3321,2007-04-23,Parking,Alquiler,Barcelona,81.0,607014.0,,
3321,3322,2007-04-23,Local,Venta,Barcelona,44.0,180048.0,,
3322,3323,2007-04-23,Piso,Venta,Barcelona,283.0,2686236.0,,
3325,3326,2007-04-25,Industrial,Alquiler,Barcelona,296.0,2078216.0,,
3328,3329,2007-04-26,Piso,Venta,Barcelona,264.0,2517504.0,,
3329,3330,2007-04-27,Parking,Venta,Barcelona,88.0,612568.0,,
3330,3331,2007-04-27,Local,Venta,Girona,110.0,845790.0,,
3332,3333,2007-04-29,Industrial,Alquiler,Lleida,221.0,1450644.0,,
3333,3334,2007-04-29,Piso,Alquiler,Girona,55.0,454080.0,,
3335,3336,2007-04-30,Piso,Alquiler,Barcelona,88.0,397408.0,,
3336,3337,2007-04-30,Parking,Venta,Lleida,254.0,2140712.0,,
